S-26B Kaldi 8 WER: 0.24107142857142858, S:12, I:6, D:9
S-26B Google 9 WER: 0.39285714285714285, S:8, I:0, D:3
S-26B Kaldi 9 WER: 0.39285714285714285, S:10, I:0, D:1
S-26B Google 10 WER: 0.5909090909090909, S:33, I:3, D:16
S-26B Kaldi 10 WER: 0.4090909090909091, S:22, I:4, D:10
S-26B Google 11 WER: 0.5714285714285714, S:0, I:0, D:4
S-26B Kaldi 11 WER: 0.42857142857142855, S:1, I:1, D:1
S-30B Google 0 WER: 0.37055837563451777, S:34, I:3, D:36
S-30B Kaldi 0 WER: 0.3248730964467005, S:33, I:23, D:8
S-30B Google 1 WER: 0.3284671532846715, S:12, I:2, D:31
S-30B Kaldi 1 WER: 0.35766423357664234, S:21, I:26, D:2
S-30B Google 2 WER: 0.2049469964664311, S:22, I:1, D:35
S-30B Kaldi 2 WER: 0.1872791519434629, S:27, I:18, D:8
S-30B Google 3 WER: 0.21888412017167383, S:24, I:1, D:26
S-30B Kaldi 3 WER: 0.19742489270386265, S:25, I:15, D:6
S-30B Google 4 WER: 0.259825327510917, S:49, I:1, D:69
S-30B Kaldi 4 WER: 0.24017467248908297, S:51, I:26, D:33
S-30B Google 5 WER: 0.26526315789473687, S:46, I:6, D:74
S-30B Kaldi 5 WER: 0.2, S:57, I:18, D:20
S-30B Google 6 WER: 0.17647058823529413, S:1, I:0, D:8
S-30B Kaldi 6 WER: 0.23529411764705882, S:4, I:5, D:3
S-30B Google 7 WER: 0.2876712328767123, S:11, I:0, D:10
S-30B Kaldi 7 WER: 0.2602739726027397, S:9, I:8, D:2
S-30B Google 8 WER: 0.2692307692307692, S:1, I:0, D:6
S-30B Kaldi 8 WER: 0.34615384615384615, S:3, I:6, D:0
S-30B Google 9 WER: 0.5, S:8, I:0, D:17
S-30B Kaldi 9 WER: 0.18, S:7, I:1, D:1
S-30B Google 10 WER: 0.5833333333333334, S:5, I:0, D:9
S-30B Kaldi 10 WER: 0.4583333333333333, S:4, I:7, D:0
S-30B Google 11 WER: 0.39215686274509803, S:4, I:1, D:15
S-30B Kaldi 11 WER: 0.29411764705882354, S:7, I:4, D:4
S-2B Google 0 WER: 0.5108695652173914, S:14, I:0, D:33
S-2B Kaldi 0 WER: 0.45652173913043476, S:20, I:13, D:9
S-2B Google 1 WER: 0.5619047619047619, S:24, I:0, D:35
S-2B Kaldi 1 WER: 0.5428571428571428, S:26, I:18, D:13
S-2B Google 2 WER: 0.5550847457627118, S:136, I:6, D:120
S-2B Kaldi 2 WER: 0.4046610169491525, S:102, I:21, D:68
S-2B Google 3 WER: 0.47337278106508873, S:38, I:0, D:42
S-2B Kaldi 3 WER: 0.3136094674556213, S:33, I:1, D:19
S-2B Google 4 WER: 0.4738372093023256, S:81, I:3, D:79
S-2B Kaldi 4 WER: 0.39825581395348836, S:77, I:19, D:41
S-2B Google 5 WER: 0.5010893246187363, S:91, I:3, D:136
S-2B Kaldi 5 WER: 0.289760348583878, S:77, I:7, D:49
S-17A Google 0 WER: 0.3276955602536998, S:73, I:6, D:76
S-17A Kaldi 0 WER: 0.20084566596194503, S:61, I:15, D:19
S-17A Google 1 WER: 0.2552083333333333, S:77, I:5, D:65
S-17A Kaldi 1 WER: 0.1423611111111111, S:55, I:8, D:19
S-17A Google 2 WER: 0.21656050955414013, S:27, I:4, D:37
S-17A Kaldi 2 WER: 0.10191082802547771, S:19, I:7, D:6
S-17A Google 3 WER: 0.29187396351575456, S:105, I:7, D:64
S-17A Kaldi 3 WER: 0.1558872305140962, S:66, I:13, D:15
S-17A Google 4 WER: 0.28751974723538704, S:102, I:3, D:77
S-17A Kaldi 4 WER: 0.1358609794628752, S:57, I:8, D:21
S-17A Google 5 WER: 0.2893081761006289, S:40, I:1, D:51
S-17A Kaldi 5 WER: 0.13836477987421383, S:20, I:9, D:15
S-17A Google 6 WER: 0.34765625, S:57, I:5, D:27
S-17A Kaldi 6 WER: 0.1796875, S:31, I:10, D:5
S-17A Google 7 WER: 0.334020618556701, S:106, I:8, D:48
S-17A Kaldi 7 WER: 0.16288659793814433, S:49, I:15, D:15
S-17A Google 8 WER: 0.2907488986784141, S:31, I:5, D:30
S-17A Kaldi 8 WER: 0.11894273127753303, S:19, I:4, D:4
S-17A Google 9 WER: 0.24473684210526317, S:49, I:4, D:40
S-17A Kaldi 9 WER: 0.14473684210526316, S:35, I:6, D:14
S-17A Google 10 WER: 0.17669172932330826, S:50, I:8, D:36
S-17A Kaldi 10 WER: 0.09962406015037593, S:30, I:10, D:13
S-17A Google 11 WER: 0.19047619047619047, S:11, I:0, D:5
S-17A Kaldi 11 WER: 0.17857142857142858, S:9, I:2, D:4
S-15C Google 0 WER: 0.30638297872340425, S:38, I:2, D:32
S-15C Kaldi 0 WER: 0.20851063829787234, S:28, I:16, D:5
S-15C Google 1 WER: 0.2578125, S:34, I:3, D:29
S-15C Kaldi 1 WER: 0.18359375, S:27, I:9, D:11
S-15C Google 2 WER: 0.3015075376884422, S:36, I:5, D:19
S-15C Kaldi 2 WER: 0.22613065326633167, S:21, I:17, D:7
S-15C Google 3 WER: 0.26146788990825687, S:27, I:4, D:26
S-15C Kaldi 3 WER: 0.1926605504587156, S:25, I:12, D:5
S-15C Google 4 WER: 0.17817371937639198, S:35, I:5, D:40
S-15C Kaldi 4 WER: 0.14253897550111358, S:35, I:18, D:11
S-15C Google 5 WER: 0.30678466076696165, S:55, I:6, D:43
S-15C Kaldi 5 WER: 0.18584070796460178, S:34, I:14, D:15
S-15C Google 6 WER: 0.4090909090909091, S:3, I:4, D:2
S-15C Kaldi 6 WER: 0.7272727272727273, S:4, I:8, D:4
S-15C Google 7 WER: 0.5656565656565656, S:25, I:13, D:18
S-15C Kaldi 7 WER: 0.42424242424242425, S:9, I:30, D:3
S-15C Google 8 WER: 0.1958762886597938, S:29, I:7, D:21
S-15C Kaldi 8 WER: 0.18213058419243985, S:21, I:20, D:12
S-24D Google 0 WER: 0.48034934497816595, S:57, I:1, D:52
S-24D Kaldi 0 WER: 0.2838427947598253, S:38, I:11, D:16
S-24D Google 1 WER: 0.38823529411764707, S:48, I:2, D:49
S-24D Kaldi 1 WER: 0.21176470588235294, S:29, I:8, D:17
S-24D Google 2 WER: 0.42032967032967034, S:87, I:10, D:56
S-24D Kaldi 2 WER: 0.24725274725274726, S:50, I:16, D:24
S-24D Google 3 WER: 0.3717948717948718, S:94, I:5, D:75
S-24D Kaldi 3 WER: 0.25854700854700857, S:77, I:16, D:28
S-24D Google 4 WER: 0.38636363636363635, S:124, I:2, D:112
S-24D Kaldi 4 WER: 0.21753246753246752, S:65, I:41, D:28
S-24D Google 5 WER: 0.42736842105263156, S:119, I:5, D:79
S-24D Kaldi 5 WER: 0.2463157894736842, S:57, I:21, D:39
S-24D Google 6 WER: 0.4358974358974359, S:16, I:0, D:18
S-24D Kaldi 6 WER: 0.19230769230769232, S:8, I:2, D:5
S-24D Google 7 WER: 0.52, S:18, I:6, D:2
S-24D Kaldi 7 WER: 0.42, S:6, I:14, D:1
S-24D Google 8 WER: 0.24074074074074073, S:5, I:0, D:8
S-24D Kaldi 8 WER: 0.24074074074074073, S:3, I:5, D:5
S-24D Google 9 WER: 0.5174825174825175, S:51, I:0, D:23
S-24D Kaldi 9 WER: 0.3706293706293706, S:21, I:27, D:5
S-24D Google 10 WER: 0.4657534246575342, S:18, I:0, D:16
S-24D Kaldi 10 WER: 0.1917808219178082, S:7, I:5, D:2
S-24D Google 11 WER: 0.49473684210526314, S:21, I:5, D:21
S-24D Kaldi 11 WER: 0.35789473684210527, S:18, I:9, D:7
Google mean: 0.3817089976189727, std: 0.13218508854006877
Kaldi mean: 0.27141351789609686, std: 0.12105106208631382
